CBE9 | E8             | A:44 X:56 Y:66 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBEA | 88             | A:44 X:56 Y:65 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBEB | E0 56          | A:44 X:56 Y:65 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBED | D0 21          | A:44 X:56 Y:65 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBEF | C0 65          | A:44 X:56 Y:65 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF1 | D0 1D          | A:44 X:56 Y:65 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF3 | E8             | A:44 X:57 Y:65 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF4 | E8             | A:44 X:58 Y:65 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF5 | 88             | A:44 X:58 Y:64 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF6 | 88             | A:44 X:58 Y:63 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF7 | E0 58          | A:44 X:58 Y:63 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBF9 | D0 15          | A:44 X:58 Y:63 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBFB | C0 63          | A:44 X:58 Y:63 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBFD | D0 11          | A:44 X:58 Y:63 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CBFF | CA             | A:44 X:57 Y:63 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC00 | C8             | A:44 X:57 Y:64 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC01 | E0 57          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC03 | D0 0B          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC05 | C0 64          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC07 | D0 07          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC09 | C9 44          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC0B | D0 03          | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC0D | 4C 14 CC       | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC14 | EA             | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC15 | 38             | A:44 X:57 Y:64 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC16 | A2 69          | A:44 X:69 Y:64 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC18 | A9 96          | A:96 X:69 Y:64 P:E5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC1A | 24 01          | A:96 X:69 Y:64 P:E5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC1C | A0 FF          | A:96 X:69 Y:FF P:E5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC1E | C8             | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC1F | D0 3D          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC21 | 30 3B          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC23 | 90 39          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC25 | 50 37          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC27 | C0 00          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC29 | D0 33          | A:96 X:69 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC2B | C8             | A:96 X:69 Y:01 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC2C | F0 30          | A:96 X:69 Y:01 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC2E | 30 2E          | A:96 X:69 Y:01 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC30 | 90 2C          | A:96 X:69 Y:01 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC32 | 50 2A          | A:96 X:69 Y:01 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC34 | 18             | A:96 X:69 Y:01 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC35 | B8             | A:96 X:69 Y:01 P:24 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC36 | A0 00          | A:96 X:69 Y:00 P:26 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC38 | 88             | A:96 X:69 Y:FF P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC39 | F0 23          | A:96 X:69 Y:FF P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC3B | 10 21          | A:96 X:69 Y:FF P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC3D | B0 1F          | A:96 X:69 Y:FF P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC3F | 70 1D          | A:96 X:69 Y:FF P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC41 | C0 FF          | A:96 X:69 Y:FF P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC43 | D0 19          | A:96 X:69 Y:FF P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC45 | 18             | A:96 X:69 Y:FF P:26 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC46 | 88             | A:96 X:69 Y:FE P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC47 | F0 15          | A:96 X:69 Y:FE P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC49 | 10 13          | A:96 X:69 Y:FE P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC4B | B0 11          | A:96 X:69 Y:FE P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC4D | 70 0F          | A:96 X:69 Y:FE P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC4F | C0 FE          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC51 | D0 0B          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC53 | C9 96          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC55 | D0 07          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC57 | E0 69          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC59 | D0 03          | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC5B | 4C 62 CC       | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC62 | EA             | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC63 | 38             | A:96 X:69 Y:FE P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC64 | A0 69          | A:96 X:69 Y:69 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC66 | A9 96          | A:96 X:69 Y:69 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC68 | 24 01          | A:96 X:69 Y:69 P:E5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC6A | A2 FF          | A:96 X:FF Y:69 P:E5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC6C | E8             | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC6D | D0 3D          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC6F | 30 3B          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC71 | 90 39          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC73 | 50 37          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC75 | E0 00          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC77 | D0 33          | A:96 X:00 Y:69 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC79 | E8             | A:96 X:01 Y:69 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC7A | F0 30          | A:96 X:01 Y:69 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC7C | 30 2E          | A:96 X:01 Y:69 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC7E | 90 2C          | A:96 X:01 Y:69 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC80 | 50 2A          | A:96 X:01 Y:69 P:65 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC82 | 18             | A:96 X:01 Y:69 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC83 | B8             | A:96 X:01 Y:69 P:24 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC84 | A2 00          | A:96 X:00 Y:69 P:26 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC86 | CA             | A:96 X:FF Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC87 | F0 23          | A:96 X:FF Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC89 | 10 21          | A:96 X:FF Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC8B | B0 1F          | A:96 X:FF Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC8D | 70 1D          | A:96 X:FF Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC8F | E0 FF          | A:96 X:FF Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC91 | D0 19          | A:96 X:FF Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC93 | 18             | A:96 X:FF Y:69 P:26 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC94 | CA             | A:96 X:FE Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC95 | F0 15          | A:96 X:FE Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC97 | 10 13          | A:96 X:FE Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC99 | B0 11          | A:96 X:FE Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC9B | 70 0F          | A:96 X:FE Y:69 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC9D | E0 FE          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CC9F | D0 0B          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCA1 | C9 96          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCA3 | D0 07          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCA5 | C0 69          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCA7 | D0 03          | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCA9 | 4C B0 CC       | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB0 | EA             | A:96 X:FE Y:69 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB1 | A9 85          | A:85 X:FE Y:69 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB3 | A2 34          | A:85 X:34 Y:69 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB5 | A0 99          | A:85 X:34 Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB7 | 18             | A:85 X:34 Y:99 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCB8 | 24 01          | A:85 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCBA | A8             | A:85 X:34 Y:85 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCBB | F0 2E          | A:85 X:34 Y:85 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCBD | B0 2C          | A:85 X:34 Y:85 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCBF | 50 2A          | A:85 X:34 Y:85 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCC1 | 10 28          | A:85 X:34 Y:85 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCC3 | C9 85          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCC5 | D0 24          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCC7 | E0 34          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCC9 | D0 20          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCCB | C0 85          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCCD | D0 1C          | A:85 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCCF | A9 00          | A:00 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD1 | 38             | A:00 X:34 Y:85 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD2 | B8             | A:00 X:34 Y:85 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD3 | A8             | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD4 | D0 15          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD6 | 90 13          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCD8 | 70 11          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCDA | 30 0F          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCDC | C9 00          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCDE | D0 0B          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCE0 | E0 34          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCE2 | D0 07          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCE4 | C0 00          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCE6 | D0 03          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCE8 | 4C EF CC       | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCEF | EA             | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF0 | A9 85          | A:85 X:34 Y:00 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF2 | A2 34          | A:85 X:34 Y:00 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF4 | A0 99          | A:85 X:34 Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF6 | 18             | A:85 X:34 Y:99 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF7 | 24 01          | A:85 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCF9 | AA             | A:85 X:85 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCFA | F0 2E          | A:85 X:85 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCFC | B0 2C          | A:85 X:85 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CCFE | 50 2A          | A:85 X:85 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD00 | 10 28          | A:85 X:85 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD02 | C9 85          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD04 | D0 24          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD06 | E0 85          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD08 | D0 20          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD0A | C0 99          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD0C | D0 1C          | A:85 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD0E | A9 00          | A:00 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD10 | 38             | A:00 X:85 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD11 | B8             | A:00 X:85 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD12 | AA             | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD13 | D0 15          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD15 | 90 13          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD17 | 70 11          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD19 | 30 0F          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD1B | C9 00          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD1D | D0 0B          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD1F | E0 00          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD21 | D0 07          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD23 | C0 99          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD25 | D0 03          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD27 | 4C 2E CD       | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD2E | EA             | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD2F | A9 85          | A:85 X:00 Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD31 | A2 34          | A:85 X:34 Y:99 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD33 | A0 99          | A:85 X:34 Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD35 | 18             | A:85 X:34 Y:99 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD36 | 24 01          | A:85 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD38 | 98             | A:99 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD39 | F0 2E          | A:99 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD3B | B0 2C          | A:99 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD3D | 50 2A          | A:99 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD3F | 10 28          | A:99 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD41 | C9 99          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD43 | D0 24          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD45 | E0 34          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD47 | D0 20          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD49 | C0 99          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD4B | D0 1C          | A:99 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD4D | A0 00          | A:99 X:34 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD4F | 38             | A:99 X:34 Y:00 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD50 | B8             | A:99 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD51 | 98             | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD52 | D0 15          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD54 | 90 13          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD56 | 70 11          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD58 | 30 0F          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD5A | C9 00          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD5C | D0 0B          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD5E | E0 34          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD60 | D0 07          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD62 | C0 00          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD64 | D0 03          | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD66 | 4C 6D CD       | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD6D | EA             | A:00 X:34 Y:00 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD6E | A9 85          | A:85 X:34 Y:00 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD70 | A2 34          | A:85 X:34 Y:00 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD72 | A0 99          | A:85 X:34 Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD74 | 18             | A:85 X:34 Y:99 P:A4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD75 | 24 01          | A:85 X:34 Y:99 P:E4 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD77 | 8A             | A:34 X:34 Y:99 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD78 | F0 2E          | A:34 X:34 Y:99 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD7A | B0 2C          | A:34 X:34 Y:99 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD7C | 50 2A          | A:34 X:34 Y:99 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD7E | 30 28          | A:34 X:34 Y:99 P:64 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD80 | C9 34          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD82 | D0 24          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD84 | E0 34          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD86 | D0 20          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD88 | C0 99          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD8A | D0 1C          | A:34 X:34 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD8C | A2 00          | A:34 X:00 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD8E | 38             | A:34 X:00 Y:99 P:67 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD8F | B8             | A:34 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD90 | 8A             | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD91 | D0 15          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD93 | 90 13          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD95 | 70 11          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD97 | 30 0F          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD99 | C9 00          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD9B | D0 0B          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD9D | E0 00          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CD9F | D0 07          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDA1 | C0 99          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDA3 | D0 03          | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDA5 | 4C AC CD       | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDAC | EA             | A:00 X:00 Y:99 P:27 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDAD | BA             | A:00 X:FB Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDAE | 8E FF 07       | A:00 X:FB Y:99 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDB1 | A0 33          | A:00 X:FB Y:33 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDB3 | A2 69          | A:00 X:69 Y:33 P:25 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
CDB5 | A9 84          | A:84 X:69 Y:33 P:A5 | 0xFB:C6 08 CB DC | RAM:00 FF 00 00
